id,marker,start,end,title,desc,pic,pos,color,size,opacity,edge,mapMarker,mapColor,mapSize,where,show,click,citation,tags
2nd,dot,8/28/1862,,Battle of Second Manassas,"(BIG)<em><strong>Battle of Second Manassas</strong></em><p>Union and Confederate armies once again found themselves squaring off outside of Manassas Junction. This second and larger battle at link(Manassas,https://www.history.com/topics/american-civil-war/second-battle-of-bull-run) involved 125,000 troops. Some 22,000 were either killed, wounded, or captured in three days of fighting.</p>",https://farm5.staticflickr.com/4878/44259176620_c4edb7119a_o_d.jpg,3,#cc5452,,,,,,,,g,"where:-77.5197,38.816,1",,
lvc,dot,10/26/1862,,Loudoun Campaign,"(BIG)<em><strong>Loudoun Valley Campaign</strong></em><p>Union and Confederate forces marched and fought in the Loudoun Valley in the wake of the link(Battle of Antietam,https://www.history.com/topics/american-civil-war/battle-of-antietam). Union army commander link(George B. McClellan,https://en.wikipedia.org/wiki/George_B._McClellan) was relieved of his command and replaced by link(Ambrose Burnside,https://en.wikipedia.org/wiki/Ambrose_Burnside) at Rectortown on November 7, 1862.<br />&nbsp;</p>",https://farm5.staticflickr.com/4862/31256352297_d1fe0a6227_o_d.jpg,4,#cc5452,,,,,,,,g,"where:-77.6422,39.1034,140",,
rang2,dot,7/10/1863,,Mosby's Rangers,"(BIG)<p><em><strong>Mosby&rsquo;s Rangers are officially formed</strong></em></p><p>link(John Mosby,https://en.wikipedia.org/wiki/John_S._Mosby) officially formed link(Co. A&comma; 43rd Battalion of Virginia Cavalry,https://en.wikipedia.org/wiki/43rd_Battalion,_Virginia_Cavalry) at Rector&rsquo;s Crossroads (pictured). Mosby&rsquo;s command operated for 28 months in Northern Virginia, gathering intelligence and harassing Union supply lines throughout the region.</p><p>booklet(Booklet on Mosby&#39;s life,mcbook)</p>",https://farm5.staticflickr.com/4830/44259175390_51742284aa_o_d.jpg,5,#cc5452,,,,,,,"-77.8087,38.9755",g,"where:-77.8093,38.9739,1",,
aldie,dot,6/17/1863,,"Aldie, Middleburg & Upperville","(BIG)<em><strong>Battles of Aldie, Middleburg, and Upperville</strong></em><p>During the second Confederate invasion of the North, opposing Union and Confederate cavalry clashed inconclusively in the Loudoun Valley in link(Aldie,https://en.wikipedia.org/wiki/Battle_of_Aldie), link(Middleburg,https://en.wikipedia.org/wiki/Battle_of_Middleburg), and link(Upperville,https://en.wikipedia.org/wiki/Battle_of_Upperville) for five days. The two armies faced each other again at Gettysburg in July.</p>",https://farm5.staticflickr.com/4908/45350923394_a1d53d63e5_o_d.jpg,6,#cc5452,,,,,,,,g,"where:-77.7415,38.9707,25",,
watern,dot,5/28/1864,,Waterford News,"<em><strong>The Waterford News is published for the first time</strong></em><p>Three Quaker girls in Waterford published eight issues of a Union sympathizing link(newspaper,https://ead.lib.virginia.edu/vivaxtf/view?docId=tbl/viletbl00027.xml) within Confederate territory. The proceeds from the newspaper supported sick and wounded Union soldiers. Some sources claim the venture raised more than $1,000.<br />&nbsp;</p>",https://farm5.staticflickr.com/4843/45163512555_f991f4aa1b_o_d.jpg,7,#cc5452,,,,,,,,g,"where:-77.6104,39.186,3+show:watermap",,
cool,dot,7/18/1864,,Cool Spring,"(BIG)<em><strong>Battle of Cool Spring</strong></em><p>Following the Confederate move into Maryland under General Jubal Early in July 1864 and the brief fighting in Washington, D.C., the Southerners recrossed the Potomac River near Leesburg and headed to the Shenandoah Valley. Pursuing Federal forces caught up with the Confederates along the Shenandoah River on the Blue Ridge Mountain&rsquo;s western slopes. The resulting link(battle at Cool Spring,https://en.wikipedia.org/wiki/Battle_of_Cool_Spring), a Confederate victory, was the largest battle of the war in Clarke County.<br />&nbsp;</p>",https://farm5.staticflickr.com/4894/46195457721_47c37fd210_o_d.jpg,1,#cc5452,,,,,,," -77.86,39.15",g,"where: -77.86,39.15,4",,
laws,dot,9/16/1864,,Laws & Wright,"(BIG)<em><strong>Thomas Laws and Rebecca Wright aid the Union war effort in the Shenandoah Valley</strong></em><p>link(Thomas Laws,https://www.localdvm.com/news/virginia/story-of-enslaved-clarke-county-man-who-acted-as-spy-during-the-civil-war/905658468), a Clarke County slave, helped Union link(Gen. Philip Sheridan,https://en.wikipedia.org/wiki/Philip_Sheridan) learn about Confederate forces in the Shenandoah Valley. Laws walked through Confederate lines and met with Quaker schoolteacher link(Rebecca Wright,https://www.civilwarwomenblog.com/rebecca-wright) in Winchester. Wright supplied Laws with intelligence about the Confederates and Laws brought that back to Sheridan. This contributed significantly to the Union successes in the Shenandoah Valley in the fall of 1864.</p>",https://farm5.staticflickr.com/4915/45471409624_c7d1ce6752_o_d.jpg,2,#cc5452,,,,,,,,g,"where:-80.2483,39.2209,408",,
exec,dot,9/23/1864,,Mosby's Rangers executed,"(BIG)<em><strong>Mosby&rsquo;s Rangers executed</strong></em><p>Union soldiers executed six of Mosby&rsquo;s Rangers in the streets of Front Royal by order of United States link(General Alfred Torbert,https://en.wikipedia.org/wiki/Alfred_Thomas_Archimedes_Torbert). One more was hanged on October 14. The executions took place following a Confederate raid on a Union ambulance train near Front Royal.</p>",https://farm5.staticflickr.com/4869/32484352908_75df166206_o_d.jpg,3,#cc5452,,,,,,,,g,"where: -77.855367,38.867617,2",,
retal,dot,11/7/1864,,Mosby retaliates,"(BIG)<em><strong>Mosby retaliates</strong></em><p>In retaliation for the Front Royal executions, John S. Mosby ordered the executions of seven Union soldiers, selected by lottery, outside Berryville. Ultimately, three Union prisoners were hanged, two were shot (and survived), and two escaped.<br />&nbsp;</p>",https://farm5.staticflickr.com/4892/32220391218_c217a8e355_z_d.jpg,4,#cc5452,,,,,,,,g,,,
raid,dot,11/28/1864,,Burning raid,"(BIG)<em><strong>The Burning Raid</strong></em><p>Federal cavalrymen rode through the Loudoun and northern Crooked Run valleys burning barns, mills, and stables to prevent the further use of both valleys as a staging point for Mosby&rsquo;s Rangers. During the <a href=""http://www.loudounhistory.org/history/loudoun-cw-mosby-burning-raid/"" target=""_blank"">five-day raid</a>, an estimated $6.4 million (in 2017 currency) of property was torched or carried off by the cavalrymen.<br />&nbsp;</p>",https://farm5.staticflickr.com/4880/31136384377_5aedf0c9fb_o_d.jpg,5,#cc5452,,,,,,,,g,"where:-78.5925,38.5161,20",,
freed,dot,3/3/1865,,Freedman's Bureau,"(BIG)<em><strong>Freedmen&rsquo;s Bureau established</strong></em><p>The U.S. Bureau of Refugees, Freedmen and Abandoned Lands, known better as the link(Freedmen&rsquo;s Bureau,https://en.wikipedia.org/wiki/Freedmen%27s_Bureau), began working with former slaves and poor whites in the South. Freedmen&rsquo;s Bureau offices were established in Middleburg, Manassas, Warrenton, and Front Royal.<br />&nbsp;</p>",https://farm5.staticflickr.com/4882/44259177240_a0d6d2d923_o_d.jpg,6,#cc5452,,,,,,,,g,"where:-77.7353,38.969,1",,
lee,dot,4/9/1865,,Civil War ends,"(BIG)<em><strong>Lee surrenders at Appomattox</strong></em><p>link(Robert E. Lee,https://en.wikipedia.org/wiki/Robert_E._Lee) surrendered his Confederate Army to link(Ulysses S. Grant,https://en.wikipedia.org/wiki/Ulysses_S._Grant) at link(Appomattox Courthouse,https://en.wikipedia.org/wiki/Battle_of_Appomattox_Court_House) effectively signaling the end of the Civil War. Mosby disbanded his command in Salem, today&rsquo;s Marshall, on April 21, 1865.<br />&nbsp;</p>",https://farm5.staticflickr.com/4804/46195457661_761a6d2a87_o_d.jpg,7,#cc5452,,,,,,,"-78.796,37.3774",g,"where:-78.7961,37.3779,3",,
,,,,,,,,,,,,,,,,,,,
holm,dot,7/1869,,Holmes,"(BIG)<em><strong>African American veteran John Holmes establishes a freedmen&rsquo;s school in Millwood</strong></em><p>Civil War veteran link(John Holmes,https://www.encyclopediavirginia.org/Holmes_Joseph_R_ca_1838-May_3_1869) lost a leg while fighting for the Federal cause in the Civil War. By July 1869, Holmes was teaching at the African American school in Millwood.</p>",https://farm5.staticflickr.com/4832/46041474152_5b8fac08d2_z_d.jpg,1,#9a963f,,,,,,,"-78.0364,39.0706",g,"where:-78.037,39.069,1",,
josp,dot,9/19/1870,,Josephine City,"(BIG)<em><strong>Josephine City is formed</strong></em><p>31 acres of land formerly belonging to the estate of Edward McCormick was auctioned off to black residents of Berryville. The land later became known as link(Josephine City,https://en.wikipedia.org/wiki/Josephine_City_Historic_District).</p>",https://farm5.staticflickr.com/4834/46025350662_f62a8ae47f_o_d.jpg,2,#9a963f,,,,,,,"-77.982222,39.143333",g,"where:-77.9826,39.1367,4",,
manas,dot,1873,,Manassas,(BIG)<em><strong>Manassas incorporated</strong></em><p>Manassas became Prince William&rsquo;s county seat in 1892.<br />&nbsp;</p>,https://farm5.staticflickr.com/4814/46153955632_30cdd1dae1_o_d.jpg,3,#9a963f,,,,,,,"-77.4729,38.7512",g,"where:-77.4753,38.7192,20",,
eman,dot,1890,,Emancipation Association,"(BIG)<em><strong>The Loudoun County Emancipation Association founded</strong></em><p>A handful of men meeting in Hamilton sought a formalized way to memorialize the announcement of Lincoln&rsquo;s Preliminary Emancipation Proclamation (September 22, 1862). They formed the Loudoun County Emancipation Association. The Association purchased land south of Purcellville to hold its celebrations, and celebrated Emancipation Day until 1967.</p>",https://farm5.staticflickr.com/4915/46153954892_4c06564167_o_d.jpg,4,#9a963f,,,,,,,,g,"where:-77.7147,39.1364,3",,
proh,dot,1902,,Prohibition,"(BIG)<p><em><strong>The Prohibition and Evangelical Association of Loudoun formed</strong></em></p><p>Religious gatherings known as Bush Meetings took place in Purcellville beginning in 1877. <a href=""https://www.washingtonpost.com/archive/local/2000/08/06/faithful-came-to-valley-for-sobering-words/9704ae59-aa9e-4c38-897d-817e114cba5f/?utm_term=.59cadcd81cd7"" target=""_blank"">Meetings</a> became formalized under the title of the Prohibition and Evangelical Association of Loudoun. Bush Meetings ended in Loudoun in the early 1930s.<br />&nbsp;</p>",https://farm5.staticflickr.com/4821/46204591541_b6a2819563_o_d.jpg,5,#9a963f,,,,,,,,g,"where:-77.7147,39.1363,3",,
hound,dot,1905,,Great Hound Match,"(BIG)<em><strong>The Great Hound Match of 1905</strong></em><p>To end a heated debate about whether American or English hounds were better suited to foxhunting in North America, Harry Worcester Smith and his Grafton Hunt (American hounds) faced off against Henry Higginson and the Middlesex Hunt (English hounds). The match had a wide following. At the end of nearly two weeks of hunting, neither Hunt caught a fox, but the judges awarded the victory to Smith and his American-bred hounds. The match greatly elevated Northern Virginia&rsquo;s profile as hunt country.</p>",https://farm5.staticflickr.com/4899/31136384477_23de12dae3_o_d.jpg,6,#9a963f,,,,,,,,g,"where:-77.8338,39.2695,102",,
teddy,dot,1/13/1909,,Theodore Roosevelt,"(BIG)<p><em><strong>President Theodore Roosevelt sets a record</strong></em></p><p>link(Theodore Roosevelt,https://en.wikipedia.org/wiki/Theodore_Roosevelt) and several aides completed a one-day, 104-mile horseback ride from Washington, D.C., to Warrenton and back. President Roosevelt feasted on a lunch at the <a href=""https://books.google.com/books?id=a9pFQOHMncMC&amp;pg=PA62&amp;lpg=PA62&amp;dq=Warren+Green+Hotel&amp;source=bl&amp;ots=AC4AftY-pA&amp;sig=VIfLRyskUGB4mUh2q31lQomrhew&amp;hl=en&amp;sa=X&amp;ved=2ahUKEwjf_de44PzeAhWK1VkKHeFSAjY4ChDoATADegQIBxAB#v=onepage&amp;q=Warren%20Green%20Hotel&amp;f=false"" target=""_blank"">Warren Green Hotel</a>, made a speech, and continued his ride back to Washington. &ldquo;It was bully!&rdquo; Roosevelt said on his arrival at the Executive Mansion.</p>",https://farm5.staticflickr.com/4895/46153955242_1b60bc93df_o_d.jpg,7,#9a963f,,,,,,,,g,"where:-77.7944,38.7128,1",,
fire,dot,11/22/1909,,Warrenton Fire,"(BIG)<em><strong>Fire sweeps through downtown Warrenton</strong></em><p>A massive <a href=""https://www.dailyprogress.com/125yearsofprogress/a-large-fire-destroyed-more-than-downtown-businesses-in/article_cb5ca22c-ebda-11e6-aebe-8fd27092a707.html"" target=""_blank"">fire</a> devastated Warrenton, burning 26 buildings and leaving 14 families homeless.</p>",https://farm5.staticflickr.com/4895/46041463212_2c9c5a6fe3_o_d.jpg,1,#9a963f,,,,,,,"-77.7944,38.7128",g,"where:-77.7944,38.7112,1",,
,,,,,,,,,,,,,,,,,,,
wwi,dot,4/6/1917,11/11/1918,World War I,"(BIG)<em><strong>America participates in World War I</strong></em><p>World War I&rsquo;s shockwaves reached far and wide, claiming the lives of 122 citizens of the Heritage Area. Loudoun native link(Westmoreland Davis,https://en.wikipedia.org/wiki/Westmoreland_Davis) served as Virginia&rsquo;s wartime governor.<br />&nbsp;</p>",https://farm5.staticflickr.com/4905/31152627707_3da9ea72bd_b_d.jpg,1,#4aad92,,,,,,,,g,"where:-77.7619,39.1126,200",,
mary,dot,9/13/1921,,Mary Mallory dies,"(BIG)<p><em><strong>Freedwoman Mary Mallory dies at the age of 108</strong></em></p><p><a href=""https://www.washingtonpost.com/archive/local/2005/06/19/a-former-slaves-life-revealed-in-bits-and-pieces/f97ddc64-ade6-4616-a5ed-f3ce747acc6c/?utm_term=.0d1809f1ea7f"" target=""_blank"">Mary Mallory</a>&nbsp;spent the first 52 years of her life as an enslaved woman at Morven Park but lived as a free person for her last 56 years. She lived out her life in Leesburg<br />and is buried in the Mount Zion Community Cemetery.<br />&nbsp;</p>",https://farm5.staticflickr.com/4807/44259175240_b1d8a5275e_o_d.jpg,2,#4aad92,,,,,,,,g,"where:-77.5667,39.1161,2+show:leemap",,
rose,dot,1926,,Rosemont,"(BIG)<strong><em>Harry Flood Byrd, Sr. purchases Rosemont</em></strong><p>Virginia Governor (1926-1930) and Senator (1933-1965) Harry Flood Byrd, Sr. purchased Rosemont outside Berryville. He moved in by 1929. Byrd is best known for his improvements to Virginia&rsquo;s highways and tourism sites, but also for his role in instituting a &ldquo;link(massive resistance,https://en.wikipedia.org/wiki/Massive_resistance)&rdquo; policy in Virginia to oppose the integration of the state&rsquo;s schools.<br />&nbsp;</p>",https://farm5.staticflickr.com/4827/32220399808_457cdc2aec_o_d.jpg,3,#4aad92,,,,,,,"-77.9936,39.1569",g,"where:-77.9941,39.1537,2",,
sky,dot,1936,,Skyline Drive extended,"(BIG)<em><strong>Skyline Drive extended to Front Royal</strong></em><p>The scenic link(Skyline Drive,https://en.wikipedia.org/wiki/Skyline_Drive) running along the spine of the Blue Ridge Mountains reached Front Royal. It took eight years (1931-1939) to complete the roadway as part of the Works Progress Administration&rsquo;s New Deal initiatives.<br />&nbsp;</p>",https://farm5.staticflickr.com/4833/31152625477_5314b7b976_b_d.jpg,4,#4aad92,,,,,,,,g,"where:-78.1941,38.8996,4",,
wwii,dot,12/7/1941,9/2/1945,World War II,"(BIG)<em><strong>Local men and women participate in World War II</strong></em><p>link(World War II,https://en.wikipedia.org/wiki/World_War_II) had an impact on the whole globe, including the Heritage Area. Clarke, Fauquier, Loudoun, Prince William, and Warren counties lost 288 residents in the war while citizens at home endured rationing, &ldquo;victory&rdquo; link(speed limits,https://en.wikipedia.org/wiki/National_Maximum_Speed_Law), and constant worrying about their loved ones far away.<br />&nbsp;</p>",https://farm5.staticflickr.com/4855/46204591751_801f211f26_z_d.jpg,5,#4aad92,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
tru,dot,8/1948,,Truman visits Ball's Bluff,"(BIG)<em><strong>President Truman visits Ball&rsquo;s Bluff</strong></em><p>link(Harry Truman,https://en.wikipedia.org/wiki/Harry_S._Truman came to Leesburg to visit Secretary of State link(George C. Marshall,https://en.wikipedia.org/wiki/George_Marshall). Together, the two toured the Ball&rsquo;s Bluff battlefield before returning to Marshall&rsquo;s home and discussed China, Russia, public people and their lives. Marshall lived at Dodona Manor in Leesburg from 1941 to his death in 1959</p>",https://farm5.staticflickr.com/4860/31265909427_282af6b5dc_b_d.jpg,1,#ff9900,,,,,,,,g,"where:-77.5276,39.1323,1",,
whs,dot,9/1958,,Massive Resistance,"(BIG)<em><strong>Warren County High School is a symbol of &ldquo;massive resistance&rdquo; and integration</strong></em><p>Ordered to integrate in the wake of the landmark case Brown v. Board of Education, Virginia Governor Almond instead closed Warren County High School in September 1958 as part of the state&rsquo;s &ldquo;link(massive resistance,https://en.wikipedia.org/wiki/Massive_resistance)&rdquo; policy to integration. After the school reopened, 23 African American students enrolled on February 18, 1959.<br />&nbsp;</p>",https://farm5.staticflickr.com/4842/45350919254_d884bcf7da_o_d.jpg,2,#ff9900,,,,,,,"-78.167250,38.916556",g,"where:-78.1551,38.9166,3",,
kenn,dot,2/1961,,Kennedy,"(BIG)<em><strong>The Kennedy family arrives in Hunt Country</strong></em><p>Spurred by a love of horse country, President link(John F. Kennedy,https://en.wikipedia.org/wiki/John_F._Kennedy) and First Lady link(Jackie,https://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis) leased <a href=""https://www.jfklibrary.org/asset-viewer/archives/JFKWHP/1962/Month%2001/No%20Date/JFKWHP-1962-01-ND-A"" target=""_blank"">Glen Ora</a>, south of Middleburg, as their weekend retreat. The Kennedys were frequent visitors to Middleburg and later built their own home, <a href=""https://www.washingtonpost.com/news/reliable-source/wp/2017/10/04/jfk-and-jackie-kennedys-horse-country-home-sells-for-2-85-million/?utm_term=.7d914e17a35b"" target=""_blank"">Wexford</a>, south of Atoka. The family did not spend much time at Wexford. Shortly after its completion, President Kennedy was assassinated in Dallas.<br />&nbsp;</p>",https://farm5.staticflickr.com/4912/32203862308_ff6b3d961d_o_d.jpg,3,#ff9900,,,,,,,,g,"where:-77.7864,38.9595,3",,
deseg,dot,5/9/1961,,Desegregation,"(BIG)<em><strong>Restaurants in Middleburg are desegregated</strong></em><p>Hoping to take advantage of the news media flocking to Middleburg to cover President Kennedy, two Howard University students took seats at Flournoy&rsquo;s Drugstore. The owners refused them service. The rejected students boldly sought to organize a larger sit-in that coincided with the Kennedy&rsquo;s &mdash; and the media&rsquo;s &mdash; next visit to Middleburg. Seeking to avoid a confrontation in front of the President and spare Middleburg the embarrassment, <a href=""http://www.loudounhistory.org/history/civil-rights-middleburg-va"" target=""_blank"">restaurant owners backed down.</a> On April 9, two local black customers sat down at Flournoy&rsquo;s Drugstore and were served.</p>",https://farm5.staticflickr.com/4848/46216283741_b744016196_z_d.jpg,4,#ff9900,,,,,,,,g,"where:-77.7348,38.9695,1",,
dulles,dot,11/17/1962,,Dulles opens,"(BIG)<em><strong>Dulles Airport opens</strong></em><p>Dulles International Airport&rsquo;s construction and opening spurred the growth of eastern Loudoun&rsquo;s population, but it altered the area&rsquo;s agricultural character. link(Dulles,https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport) attracted large commercial development by the 1990s.<br />&nbsp;</p>",https://farm5.staticflickr.com/4908/31136383987_3dc7b3588c_o_d.jpg,5,#ff9900,,,,,,,,g,"where:-77.4566,38.9531,20",,
mlk,dot,9/12/1967,,Poor People's Campaign,"(BIG)<em><strong>September 17, 1967 - Martin Luther King, Jr. and other prominent leaders organize the Poor People&rsquo;s Campaign</strong></em><p>Meeting at Airlie outside of Warrenton, Civil Rights leader Martin Luther link(King,https://en.wikipedia.org/wiki/Martin_Luther_King_Jr.), Jr. and the Southern Christian Leadership link(Conference,https://en.wikipedia.org/wiki/Southern_Christian_Leadership_Conference) planned the Poor People&rsquo;s link(Campaign,https://en.wikipedia.org/wiki/Poor_People%27s_Campaign), a movement organized to achieve economic justice in the United States for underprivileged individuals.<br />&nbsp;</p>",https://farm5.staticflickr.com/4869/31152622317_eaf31a0f81_z_d.jpg,6,#ff9900,,,,,,,,g,"where:-77.7933,38.7578,1",,
twa,dot,12/1/1974,,TWA 514 crash,"(BIG)<em><strong>TWA Flight 514 crashes at Mt. Weather</strong></em><p>Diverted to Dulles International Airport and beginning its descent on the stormy day of December 1, 1974, link(TWA Flight 514,https://en.wikipedia.org/wiki/TWA_Flight_514) collided into the western side of the Blue Ridge Mountains near Mt. Weather at 11:09 am, killing all 92 passengers and crew members. The crash brought unwanted attention to the top secret government facility at link(Mt. Weather,https://en.wikipedia.org/wiki/Mount_Weather_Emergency_Operations_Center), a relocation site for government officials in the case of national disaster.</p>",https://farm5.staticflickr.com/4863/31265909157_63e9a1881f_o_d.jpg,7,#ff9900,,,,,,,"-77.881667,39.076667",g,"where:-77.8702,39.0655,6",,
mha,dot,1995,,MHAA founded,(BIG)<em><strong>The Mosby Heritage Area Association is founded</strong></em><p>MHAA&rsquo;s mission is to educate and advocate for the preservation of the extraordinary historical landscape and culture of the Mosby Heritage Area for future generations.</p>,https://farm5.staticflickr.com/4875/32307611238_09eb2dfeb3_b_d.jpg,1,#ff9900,,,,,,,,,"where:-80.2483,39.2209,320",,
,,,,,,,,,,,,,,,,,,,
watermap,over,1733,1734,Waterford map,,https://farm5.staticflickr.com/4882/45353472814_b6f84cde7c_o_d.jpg,,,,50,,,,,"39.19222378693649,39.18002299891999,-77.60197162628175,-77.6179790496826,0",se,,,
logo,over,1700,1701,Mosby logo,,https://farm5.staticflickr.com/4875/32307611238_ff58ddd5aa_o_d.png,,,,,,,,,"39.55857715994785,38.730379025709276,-79.53162348650515,-80.98441797817334,0",se,,,
leemap,over,1774,1777,Leesburg map,,https://farm5.staticflickr.com/4872/45412010814_293aa02e2c_o_d.jpg,,,,80,,,,,"39.11986809986767,39.112169391122464,-77.55932718515396,-77.57320493459702,341",se,,,
rrmap,over,1851,1852,RR map,,https://farm5.staticflickr.com/4903/45235767545_3c1739ba0b_o_d.png,,,,66,,,,,"38.84597879812958,38.77191762025683,-77.0230175417177,-77.20683322732526,0",se,,,
albanymap,over,1719,1726,Treaty of Albany,,https://farm5.staticflickr.com/4818/45252501635_e1446e8393_o_d.jpg,,,,66,,,,,"40.25658262474336,35.63181237676473,-73.6368942260742,-83.13800811767577,0",se,,,
dunsmap,over,,,Dunsmore Proc,,https://farm5.staticflickr.com/4855/45442412664_32f2cc5913_o_d.jpg,,,,,,,,,"40.627553579500955,37.145960701890886,-78.9642333984375,-81.6119384765625,0",off,,,
bradmap,over,1754,1756,Braddock,,https://farm5.staticflickr.com/4864/31226307407_709846468a_o_d.jpg,,,,66,,,,,"40.70020310525214,38.56195043491513,-76.94137573242186,-80.30593872070311,0",se,,,
cwkml,over,1836,1837,Clarke/Warren,,94.kml,,,,75,,,,,,se,,,
faukml,over,1759,1760,Fauquier,,92.kml,,,,75,,,,,,se,,,
pwkml,over,1731,1732,Prince William,,90.kml,,,,50,,,,,,se,,,
loudkml,over,1757,1758,Loudoun,,91.kml,,,,50,,,,,,se,,,
richmap,over,,,Map of Richmond,,https://upload.wikimedia.org/wikipedia/commons/0/02/Map_of_Richmond_1864_small.jpg,,,,,,,,,"37.57400223280773,37.5020175259654,-77.39099979400633,-77.49043464660646,0",off,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
intro,story,1700,,Introduction,"The Mosby Heritage Area is a region rich with history that spans centuries. From daring escapes on the Underground Railroad to Civil War battles to visits of prominent foreign dignitaries, Northern Virginia&#39;s Piedmont and the Lower Shenandoah Valley have seen history. These stories can still be experienced today in the region&#39;s historic landscapes, towns, and villages.<p><strong>How to view this project</strong></p><p>The timeline is divided into seven periods, indicated by grey horizontal bars. Clicking on one will focus in on that&nbsp;time period. Clicking on &quot;Show all&quot; button with show all the periods and along with this pane you&#39;re reading now.</p><p>Clicking on the dots in the timeline or the map will move the map to highlight the location and also put up a popup dialog with information, images, and links for more information on the web. Clicking on a popup will enlarge it, and clicking again will show the picture alone and much larger.</p> <p>Clicking on the (x) in the upper right of the dialog box will close&nbsp;it, so you can explore the map below. Clicking outside of the dialog box will also close it.</p><p>Any underlined words are links to other websites, including many from Wikipedia that will offer historical context in a box over the map area, or in a new browser tab.</p><p>The map is panned by dragging it across the screen. Use the mouse wheel or buttons in the upper-left corner to zoom in and out</p><hr /><p>auto(segment:8)action(View with road map,basemap:Roadmap)<br />action(View with satellite map,basemap:Satellite)</p>",https://farm5.staticflickr.com/4914/45350916794_9bbf01e24a_o_d.jpg,,,,,,,,,"-80.2483,39.2209,320",,show:logo,,
