id,marker,start,end,title,desc,pic,pos,color,size,opacity,edge,mapMarker,mapColor,mapSize,where,show,click,citation,tags
moreCrosstown,booklet,,,About Sears Crosstown / Crosstown Concourse,"<p>Sears Crosstown was built at the extreme eastern edge of Memphis.&nbsp;&nbsp;It was one of the first Sears retail outlets in the South and only the fifth catalogue order fulfillment center in the country.&nbsp;&nbsp;&nbsp;It was also the largest building in Memphis at that time.&nbsp;&nbsp;The facility became an important social and economic fixture in Memphis.&nbsp;&nbsp;It was a leading employer through the Depression and World War II.&nbsp;&nbsp;It was also a top destination for shopping and socializing.&nbsp;&nbsp;Sears Crosstown was so successful that in five additions were made to the building in 1965, growing it to over 1,500,000 square feet.</p><p>During the 1950s,&nbsp;Sears began opening locations in the suburbs, which ultimately diminished the importance of the Crosstown location.&nbsp;&nbsp;The retail store closed in 1983 and the customer credit center and catalog merchandise distribution center in 1990.&nbsp;&nbsp;The building was put up for sale and vacated in 1993.&nbsp;&nbsp;This led to fears regarding the decline of the surrounding area, and other businesses in the area also closed during that time.</p><p>Beginning in 1999, several attempts were made to renovate and reuse Sears Crosstown.&nbsp;However, early attempts were aborted after failure to secure necessary funding.&nbsp;&nbsp;The effort that ultimately succeeded began in 2010 when Todd Richardson and Christopher Miner established Crosstown Arts.&nbsp;&nbsp;This organization&nbsp;led the effort to redevelop the Sears Crosstown building into a vibrant center piece of the neighborhood.&nbsp;&nbsp;</p><p>During 2012, the founding partners for the Crosstown Concourse were announced.&nbsp;&nbsp;These&nbsp;included the Church Health Center, Memphis Teacher Residency, Methodist Le Bonheur Healthcare, St. Jude Children&rsquo;s Research Hospital, and ALSAC/St. Jude, among other highly-regarded institutions.&nbsp;&nbsp;After three years of fundraising, the partnership secured $200 million in financing from 30 different sources to redevelop the Sears Crosstown building.&nbsp;In 2013, the Center City Commission granted&nbsp;Crosstown a 20-year PILOT (payment-in-lieu-of taxes) deal. The City of Memphis also agreed to contribute $15 million for Crosstown redevelopment.</p><p>A groundbreaking celebration was held in February 2015, and the Crosstown Concourse officially opened in August 2017 as a &ldquo;vertical urban village&rdquo; containing residential, commercial, educational, healthcare, and arts facilities.&nbsp;&nbsp;The Crosstown Concourse, as the Sears Crosstown building was renamed, was the largest historic adaptive reuse LEED Building Design and Construction Platinum project in the world.</p><p>As of the beginning of 2019, the Crosstown Concourse contains 13 restaurants, 6 retail stores, an art gallery, a charter high school, 3 medical/dental establishments, a variety of non-profits, and 270 apartments.</p><p>The Crosstown Concours has received numerous awards.&nbsp;&nbsp;The structure was honored in 2017 by&nbsp;The Architectural Review&nbsp;magazine with a nomination to a shortlist of 15 structures worldwide for its significance in adaptive use and retrofit &ldquo;in a world with a growing awareness of the environmental implications of building anew&rdquo; and the &ldquo;re-appropriation of disused infrastructure.&rdquo;&nbsp;&nbsp;In 2018, the National Trust for Historic Preservation awarded the Crosstown Concourse the extremely prestigious&nbsp;Richard H. Driehaus Foundation National Preservation Award.</p>",,,,45,,,,,,"-89.9963,35.1567",,,,
breweryStory,story,,,Tennessee Brewery,"<table style=""width:100%""><tbody><tr><td style=""width:45%""><span style=""font-size:8px"">booklet(<img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/36-ADAPTIVE-REUSE-71407-GoldcrestTruck-WEB.jpg"" style=""width:100%"" />,breweryThen)</span></td><td style=""width:55%""><span style=""font-size:8px"">booklet(<img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/36-ADAPTIVE-REUSE-TennBrewery-Now-WEB.jpg"" style=""width:100%"" />,breweryNow)</span></td></tr><tr><td style=""text-align:center; width:48%""><span style=""font-size:12px""><em><span style=""color:#999999"">1949</span></em></span></td><td style=""text-align:center; width:48px""><span style=""font-size:12px""><em><span style=""color:#999999"">2019</span></em></span></td></tr></tbody></table><table style=""width:100%""><tbody><tr><td style=""width:60%""><p><span style=""font-size:16px""><strong>Address:&nbsp;</strong>&nbsp;495 Tennessee St.</span></p><p><span style=""font-size:16px""><strong>Category:</strong>&nbsp;&nbsp;story(Adaptively Reused,adaptive)</span></p><p><span style=""font-size:16px""><strong>Original Architectural Style:</strong>&nbsp;story(Romanesque Revival,romanesqueStory)</span></p><p><span style=""font-size:16px""><strong>Date Opened:&nbsp;</strong>&nbsp;1885</span></p><p><span style=""font-size:16px""><strong>Dated Added to the National Register:&nbsp;</strong>1980</span></p><p><span style=""font-size:16px""><strong>Date Closed:&nbsp;</strong>&nbsp;1954</span></p><p><span style=""font-size:16px""><strong>Date Reopened:&nbsp;</strong>&nbsp;2017</span></p><p><span style=""font-size:16px""><strong>Forces that led to change:</strong>&nbsp;&nbsp;Competition and prices, downtown decline and revival, community involvement, &ldquo;previtalization&rdquo;</span></p><p><span style=""font-size:14px"">booklet(</span><span style=""font-size:16px"">Newspaper Articles</span><span style=""font-size:14px"">,breweryArticles)</span></p><p><span style=""font-size:14px"">fold(</span><span style=""font-size:16px"">More Information</span><span style=""font-size:14px"">)&nbsp;fs()The Tennessee Brewing Company produced Pilsener, Export, Tennessee Pale, Bavarian and Columbian Extra Pale, and Erlanger.&nbsp;&nbsp;At one point the largest brewery in the South, the company had around 1,500 workers and produced 250,000 barrels per year before Prohibition shut down production.</span></p><p><span style=""font-size:14px"">In 1909, prohibition by the state limited local sales of beer, but continued exports allowed the Brewery to thrive. Nationwide prohibition during the 1920s and 1930s, however, temporarily halted operations at the Brewery. The Brewery resumed production in 1933, and it became best known for its production of Goldcrest 51 Beer, which became the largest selling beer in the South.&nbsp;&nbsp;Increasing competition and rising costs of production ultimately strained the business and caused its closure in 1954.&nbsp;&nbsp;From 1955 to 1981, the Brewery housed A. Karchmer and Son Scrap Metals.</span></p><p><span style=""font-size:14px"">In the early 1980s, the building came into the possession of Laurence M. Bloch and Alvin J. Lazarov, but the developers failed to renovate the building, and it fell into disuse. The dilapidated building caught the attention of the Memphis Fire Department in 1998, and the owners were sued for violation of an anti-neglect ordinance. The building sustained significant damage over the years, including roof damage, broken exterior masonry, and smashed windows. Environmental Court Judge Larry Potter ordered the owners to bring the Brewery up to code or risk demolition. The Brewery was saved in 1999 when Kevin Norman purchased the building and paid to get it up to code. Over the following decade, Norman tried and failed many times to redevelop the Brewery.</span></p><p><span style=""font-size:14px"">An attempt made in 2006 reveals the importance of community input in the reuse of old structures. A group of developers planned the Tennessee Brewery Mixed-use Condominium and Retail Project which proposed a 14-story modern-style addition to the Brewery and demolition of much of the existing square footage. Although the project garnered support from some members of the City Council and neighbors of the Brewery, it drew heated criticism from the surrounding community as well as the Landmarks Commission. Citizens and the Landmarks Commission expressed concern about the Brewery being de-listed from the National Register of Historic Places if the renovation clashed with the Brewery&rsquo;s original Romanesque style. Residents and neighbors of the South Main Historic District formed Citizens to Save the Brewery in order to organize against the condo project. Ultimately, the redevelopment attempt failed due to the City Council&rsquo;s rejection of the plan&rsquo;s density variance increase. As a result, the Brewery remained vacant and undeveloped for the next eight years until another surge of citizen activism brought the Brewery back into public consciousness.</span></p><p><span style=""font-size:14px"">In April of 2014, Norman announced that the building would be demolished if he could not sell it. The next month, restauranteur Taylor Berger, commercial realtor Michael Tauer, and communication specialist Doug Carpenter financed Untapped, a six-week beer garden held at the Brewery to demonstrate its lucrative potential and encourage likely buyers. This pre-vitalization effort was a great success. It served over 20,000 people and attracted cell tower developer Billy Orgel as a buyer. In August of the same year, Orgel announced plans for a mixed-use complex with 148 residential units and 16,000 square feet of commercial and office space. Orgel continued to cultivate public interest in the brewery project by holding a &ldquo;revival&rdquo; of Untapped the following year.</span></p><p><span style=""font-size:14px"">This popularity persisted until 2017 when the Brewery Apartments opened and reached full occupancy within five months. The Tennessee Brewery is currently undergoing its second phase of construction.fe()</span></p></td><td style=""vertical-align:top""><p>&nbsp;</p><p>&nbsp;</p><table align=""center"" style=""width:35%""><tbody><tr><td style=""text-align:center"">booklet(<span style=""font-size:10px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/JO-Key-JO.jpeg"" style=""width:90%"" /></span>,breweryVideo)</td></tr><tr><td style=""text-align:center"">booklet(<span style=""font-size:16px"">Virtual Walking Tour</span>,breweryVideo)</td></tr></tbody></table><p>&nbsp;</p></td></tr></tbody></table><p>&nbsp;</p>",,,#027333,,,,,,,"-90.06293351,35.1341588,3",hide,,,
breweryMap,none,,,,"<p><span style=""font-size:14px"">Tennessee Brewery</span></p>",,,,,,,diamond,#027333,,"-90.06293351,35.1341588",,story:breweryStory+popup:breweryMap,,
breweryVideo,booklet,,,Tennessee Brewery,"<iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/MiLS_CtWwjE"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,,,,,,,"-90.0645,35.1335",,,,
breweryMore,booklet,,,About the Tennessee Brewery,,,,,50,,,,,,,,,,
breweryArticles,booklet,,,Tennessee Brewery,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MPLBreweryCA5.7.1933.jpg"" style=""width:100%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, May 7, 1933<br />Memphis and Shelby County Room, Memphis Public Library &amp; Information System</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MPLBreweryCA9.11.1954-copy.jpg"" style=""width:100%"" /><br /><em>The Commercial Appeal</em>, Sep. 16, 1954<br />Memphis and Shelby County Room, Memphis Public Library &amp; Information Center</span></p><p>page()</p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MPLBreweryCA9.4.1975-copy.jpg"" style=""width:100%"" /><br /><em>The Commercial Appeal</em>, Sep. 4, 1975<br />Memphis and Shelby County Room, Memphis Public Library &amp; Information Center</p><p>page()</p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MPLBreweryCA12.23.1999a-copy.jpg"" style=""width:100%"" /><br /><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MPLBreweryCA12.23.1999b.jpg"" style=""width:100%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, Dec. 23, 1999<br />Memphis and Shelby County Room, Memphis Public Library &amp; Information Center</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA2.12.1999.jpg"" style=""width:100%"" /><br /><em>The Commercial Appeal</em>, Feb. 12, 1999<br />Memphis Heritage, Inc., Resource Files</span></p><p>page()</p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA11.16.99.jpg"" style=""width:90%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, Nov. 16, 1999<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA.jpg"" style=""width:75%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em><br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCa-2.jpg"" style=""width:30%"" /><br /><em>The Commercial Appeal</em><br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA5.30.2014a.jpg"" style=""width:100%"" /></span><br /><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA5.30.2014b.jpg"" style=""width:100%"" /><br /><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA5.30.2014c.jpg"" style=""width:100%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, May 30, 2014<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryMDN7.25.14.jpg"" style=""width:30%"" /><br /><em>Memphis Daily News</em>, Jul. 25, 2014<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA8.13.14a.jpeg"" style=""width:90%"" /></span><br /><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA8.13.14.jpg"" style=""width:60%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, Aug. 13, 2014<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA1.18.15.jpg"" style=""width:30%"" /><br /><em>The Commercial Appeal</em>, Jan. 18, 2015<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA5.13.15acropped.jpg"" style=""width:100%"" /><br /><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHIBreweryCA5.13.15b.jpg"" style=""width:100%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, May 13, 2015<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p>",,,,50,,,,,,"-90.0201,35.1327",,,,
chiscaStory,story,5/20/1,5/20/1,Hotel Chisca,"<table style=""width:100%""><tbody><tr><td><span style=""font-size:8px"">booklet(<img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71395-Chisca-Plaza-WEB-copy.jpg"" style=""width:95%"" />,chiscaThen)</span></td><td><p><span style=""font-size:8px"">booklet(<img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71395-Chisca-Plaza-Now-WEB-copy.jpg"" style=""width:95%"" />,chiscaNow)</span></p></td></tr><tr><td style=""text-align:center; width:49%""><span style=""font-size:14px""><span style=""color:#999999""><em>1963</em></span></span></td><td style=""text-align:center; width:98%""><span style=""font-size:14px""><span style=""color:#999999""><em>2018</em></span></span></td></tr></tbody></table><table cellpadding=""5"" cellspacing=""5"" style=""width:100%""><tbody><tr><td style=""vertical-align:top; width:50%""><p><span style=""font-size:16px""><strong>Address: </strong>272 S. Main St.</span></p><p><span style=""font-size:16px""><strong>Category:</strong>&nbsp;story(Adaptively Reused,adaptive)</span></p><p><span style=""font-size:16px""><strong>Architectural style:</strong>&nbsp;story(Commercial Vernacular,commercialStory)</span></p><p><span style=""font-size:16px""><strong>Date opened:</strong>&nbsp;1913</span></p><p><span style=""font-size:16px""><strong>Original use:</strong>&nbsp;Hotel</span></p><p><span style=""font-size:16px""><strong>Historic significance:</strong>&nbsp;downtown hotel, site from which Dewey Phillips broadcast Elvis Presley&#39;s&nbsp;first record</span></p><p><span style=""font-size:16px""><strong>Date closed </strong>(as hotel)<strong>:&nbsp;</strong>1971</span></p><p><span style=""font-size:16px"">booklet(Newspaper Articles,chiscaArticles)</span></p></td><td style=""vertical-align:top""><p><span style=""font-size:16px""><strong>Additional use:</strong>&nbsp;headquarters for Church of God in Christ (COGIC) in 1980s and 1990s</span></p><p><span style=""font-size:16px""><strong>Date reopened:&nbsp; </strong>2014</span></p><p><span style=""font-size:16px""><strong>Current use:&nbsp;</strong>Mixed-use - residential and restaurant</span></p><p><span style=""font-size:16px""><strong>Forces that led to change:</strong>&nbsp; decline of railroad traffic, suburbanization, rise of modern hotel chains, donation to COGIC, downtown revival</span></p><table align=""left"" style=""width:45%""><tbody><tr><td style=""text-align:center; width:50%""><p>booklet(<img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/JO-Key-JO.jpeg"" style=""width:100%"" />,chiscaVideo)</p></td><td style=""text-align:center""><span style=""font-size:16px"">booklet(Virtual Walking Tour,chiscaVideo)</span></td></tr></tbody></table>&nbsp;<p>&nbsp;</p></td></tr></tbody></table>",,,#027333,,,,,,,"-90.05568, 35.138350,2",hide,,,
chiscaMap,none,,,,"<p><span style=""font-size:16px"">Hotel Chisca</span></p>",,,,,,,diamond,#027333,,"-90.055680,35.138350",,story:chiscaStory+popup:chiscaMap,,
chiscaVideo,booklet,,,Hotel Chisca,"<iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/cza9Mol1ZQg"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,,,,,,,,,,,
chiscaArticles,booklet,,,Hotel Chisca,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MPLChiscaCA10.12.1960-copy.jpg"" style=""width:100%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, Oct. 12, 1960<br />Memphis and Shelby County Room, Memphis Public Library &amp; Information Center</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MPLChiscaPS2.2.1972.jpg"" style=""width:45%"" /><br /><em>Press-Scimitar</em>, Feb. 2, 1975<br />Memphis and Shelby County Room, Memphis Public Library &amp; Information Center</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaMBJ9.2.2002.jpg"" style=""width:85%"" /><br /><span style=""font-size:9px""><em>Memphis Business Journal</em>, Sep. 9, 2002<br />Memphis Heritage, Inc., Resource Files</span></p><p><em><cite>page()</cite></em></p><p style=""text-align:center""><cite><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaMBJ9.2.2002b.jpg"" style=""width:85%"" /></cite><br /><span style=""font-size:9px""><em>Memphis Business Journal</em>, Sep. 9, 2002<br />Memphis Heritage, Inc., Resource Files</span></p><p>page()</p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaCA6.2012.jpg"" style=""width:90%"" /></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaCA6.2012b.jpg"" style=""width:30%"" /></span><br /><span style=""font-size:9px""><em>Commercial Appeal</em>, Jun. 13, 2012<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaCA7.2012.jpg"" style=""width:90%"" /></span><br /><span style=""font-size:9px""><em>Commercial Appeal</em>, Jul. 15, 2012<br />Memphis Heritage, Inc., Resource Files</span></p><p>page()</p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaJulAug2012.jpg"" style=""width:80%"" /><br /><span style=""font-size:9px"">Jul./Aug. 2012<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaCA7.14.jpg"" style=""width:75%"" /></span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/ChiscaCA7.14b.jpg"" style=""width:90%"" /></span><br /><span style=""font-size:9px""><em>Commercial Appeal</em>, Jul. 13, 2012<br />Memphis Heritage, Inc., Resource Files</span></p>",,,,50,,,,,,"-90.0113,35.1141",,,,
customsStory,story,,,U.S. Customs House and Post Office / University of Memphis Cecil C. Humphreys School of Law,"<table style=""width:100%""><tbody><tr><td style=""width:50%""><span style=""font-size:8px"">booklet(<img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/156-WEB.jpg"" style=""width:90%"" />,customsThen)</span></td><td style=""width:50%""><span style=""font-size:8px"">booklet(<img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/ADAPTIVE-REUSE-156-Now-WEB.jpg"" style=""width:100%"" />,customsNow)</span></td></tr><tr><td style=""text-align:center""><span style=""font-size:14px""><span style=""color:#999999""><em>then</em></span></span></td><td style=""text-align:center; width:51%""><span style=""font-size:14px""><em><span style=""color:#999999"">now</span></em></span></td></tr></tbody></table><table style=""width:100%""><tbody><tr><td style=""width:60%""><p><span style=""font-size:16px""><strong>Address:&nbsp;</strong>&nbsp;1 N. Front Street</span></p><p><span style=""font-size:16px""><strong>Category:</strong>&nbsp;&nbsp;story(Adaptively Reused,adaptive)</span></p><p><span style=""font-size:16px""><strong>Architectural style:&nbsp;</strong>&nbsp;story(Beaux Arts,beauxStory)</span></p><p><span style=""font-size:16px""><strong>Date Opened:</strong>&nbsp;&nbsp;1885</span></p><p><span style=""font-size:16px""><strong>Date added to the National Register:</strong>&nbsp;&nbsp;1980</span></p><p><span style=""font-size:16px""><strong>Date reopened:</strong>&nbsp;&nbsp;2010</span></p><p><span style=""font-size:16px""><strong>Forces that led to change:</strong>&nbsp;&nbsp;Downtown decline<br />and revival</span></p><p><span style=""font-size:16px"">booklet(Articles,customsArticles)</span></p><p><span style=""font-size:16px"">fold(More Information) fs()</span><span style=""font-size:14px""> Construction of the Front Street Post Office began in 1876 after Congress passed an act to build a customs house and court house in Memphis.&nbsp;&nbsp;Built in an Italian villa style with two matching towers, the Customs House began operations in 1885.&nbsp;&nbsp;In 1929, when the building became a post office, it was remodeled by architect James A. Wetmore in an Italian Renaissance Revival style.&nbsp;&nbsp;&nbsp;During remodeling, it was greatly enlarged, both towers were removed, and additional wings were added at the north and south ends.&nbsp; The entire building also received a new outer wall of granite.</span></p><p><span style=""font-size:14px"">From 1930 to 1963, the building served as the Customs House, a federal court house, and a U. S. Post Office location. In 1963, the federal courthouse closed and relocated.&nbsp;&nbsp;The building operated as a post office until the University of Memphis acquired the building in 2007 and announced plans to transfer the Cecil C. Humphreys School of Law there.&nbsp;&nbsp;Renovation of the Customs House began in 2008 and was completed by 2009.&nbsp;&nbsp;Law classes resumed at the new law school in January 2010.</span></p><p><span style=""font-size:14px"">The renovation of the Customs House has been celebrated as an exemplary case of adaptive reuse.&nbsp;&nbsp;The Gulf States Region of the American Institute of Architects called the project &ldquo;a perfect example of successful adaptive reuse&rdquo; due to its revitalization of the area and preservation of historical significance and architectural character.&nbsp;&nbsp;The AIA honored developers the Honor Award in 2011.</span><span style=""font-size:16px"">fe()</span></p></td><td style=""vertical-align:top""><p>&nbsp;</p><table style=""width:35%""><tbody><tr><td style=""text-align:center"">booklet(<span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/JO-Key-JO.jpeg"" style=""width:90%"" /></span>,customsVideo)</td></tr><tr><td style=""text-align:center"">booklet(<span style=""font-size:16px"">Virtual Walking Tour</span>,customsVideo)</td></tr></tbody></table><p>&nbsp;</p></td></tr></tbody></table>",,,#027333,,,,,,,"-90.054,35.1458,2",hide,,,
customsMap,none,,,,"<p><span style=""font-size:14px"">U.S. Customs House and Post Office / Cecil C. Humphreys School of Law</span></p>",,,#38761d,,,,diamond,#027333,,"-90.0541,35.1459",,story:customsStory+popup:customsMap,,
customsArticles,booklet,,,U.S. Post Office and Customs House / University of Memphis Cecil C. Humphreys School of Law,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHICustomsMBJJanFeb2006.2.jpg"" style=""width:90%"" /><br /><span style=""font-size:9px"">Memphis Business Journal, Jan./Feb. 2006<br />Memphis Heritage, Inc., Resource Files</span></p><p>page()</p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHICustomsMBJJanFeb2006.jpg"" style=""width:90%"" /></p><p style=""text-align:center""><span style=""font-size:9px"">Memphis Business Journal, Jan./Feb. 2006<br />Memphis Heritage, Inc., Resource Files</span></p><p>page()</p><p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHICustomsMF.jpg"" style=""width:75%"" /><br /><span style=""font-size:9px"">Memphis Flyer<br />Memphis Heritage, Inc., Resource Files</span></p><p><span style=""font-size:9px"">page()</span></p><p style=""text-align:center""><span style=""font-size:9px""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHICustomsCA10.25.2008a.jpg"" style=""width:100%"" /></span><br /><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/06/MHICustomsCA10.25.2008b.jpg"" style=""width:45%"" /><br /><span style=""font-size:9px""><em>The Commercial Appeal</em>, Oct. 25, 2008<br />Memphis Heritage, Inc., Resource Files</span></p>",,,,50,,,,,,"-90.0531,35.1446",,,,
customsVideo,booklet,,,U.S. Post Office and Customs House / University of Memphis Cecil C. Humphreys School of Law,"<iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/10eC-Azsz0w"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,40,,,,,,"-90.044,35.1278",,,,
